Provincia,Partido,Unnamed: 2,Poblacion,ADSL,CABLEMODEM,Unnamed: 6,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Unnamed: 13,Latitud,Longitud
CORDOBA,0,Monte de los Gauchos,6750,--,0,--,--,--,0,SI,--,SI,00,"-33,636887956776","-63,8900068799972"
0,Río Cuarto,Paso del Durazno,00,0,--,--,0,0,--,--,0,0,140982200,"-33,170068435327",0
0,Río Cuarto,Río Cuarto,1570100,0,SI,SI,SI,0,SI,SI,SI,0,140982300,"-33,1242631220064","-64,3487377033754"
0,Río Cuarto,Sampacho,00,0,--,--,0,0,SI,SI,SI,SI,00,"-33,3845382952352","-64,7219849539761"
CORDOBA,Río Cuarto,San Basilio,00,SI,--,--,0,SI,--,0,SI,SI,00,0,"-64,3151828240087"
CORDOBA,0,Santa Catalina (Est Holmberg),38600,SI,0,--,--,--,0,SI,SI,0,140982600,"-33,2059384521037","-64,4348164483493"
CORDOBA,Tercero Arriba,0,116720,SI,--,0,SI,--,SI,SI,0,SI,141611100,"-32,0413174021447",0
CORDOBA,Tercero Arriba,Pampayasta Norte,00,--,--,--,0,--,SI,0,--,--,141611200,0,"-63,6421868735368"
0,Tercero Arriba,Pampayasta Sur,00,0,--,--,0,0,--,0,SI,SI,00,0,"-63,6510140335346"
CORDOBA,0,Punta del Agua,1750,--,0,--,--,--,0,--,0,SI,141611400,"-32,5754281748334",0
CORDOBA,0,0,464210,SI,0,0,SI,SI,0,SI,0,0,141611500,"-32,173100971278",0
0,Tercero Arriba,Tancacha,52980,0,--,--,--,0,SI,0,SI,SI,141611600,0,"-63,9799466045503"
0,Tercero Arriba,Villa Ascasubi,00,0,--,--,0,0,SI,0,SI,SI,00,0,"-63,892558867184"
CORDOBA,Totoral,Candelaria Sur,00,--,--,--,0,--,--,--,--,0,141680100,"-30,8392305968427","-63,8008465946487"
0,Totoral,Cañada de Luque,11540,0,--,--,--,0,--,SI,0,SI,141680200,"-30,7370875150032",0
CORDOBA,Totoral,0,5500,--,--,0,--,--,--,0,--,SI,00,0,"-63,6517416910945"
CORDOBA,0,La Pampa,8740,--,0,0,--,--,0,0,--,--,141680400,0,"-64,2765349210302"
0,Totoral,La Paz,00,0,--,--,0,0,--,--,0,--,141680300,"-30,9548424648838",0
CORDOBA,Totoral,Las Peñas,00,SI,--,--,0,--,SI,SI,SI,0,141680600,"-30,5617525961006","-64,0019842072006"
0,Totoral,Los Mistoles,00,0,--,--,0,0,--,0,--,--,141680700,0,"-63,886727301445"
0,Totoral,Santa Catalina,740,0,--,--,--,0,--,0,--,--,00,0,"-64,2320175170898"
CORDOBA,0,0,600,SI,0,0,--,--,0,SI,0,SI,141471500,"-31,7194206060414",0
CORDOBA,0,La Perla,8950,--,0,--,--,--,0,--,0,0,141471600,"-31,4425579240341",0
CORDOBA,0,La Rancherita,1290,--,0,0,--,--,0,0,--,--,00,0,"-64,448690277725"
CORDOBA,Santa María,0,4300,--,--,0,--,--,SI,0,SI,SI,141471800,0,"-64,4564154524522"
0,Santa María,Los Cedros - Las Quintas,10690,0,--,--,--,0,--,SI,SI,0,141471900,"-31,5262509877113","-64,2847584167114"
CORDOBA,Santa María,Lozada,00,--,--,--,0,--,SI,SI,0,SI,141472000,"-31,6484545317081",0
CORDOBA,Santa María,0,71360,SI,--,0,SI,--,SI,0,SI,SI,00,0,"-64,3584261973277"
CORDOBA,0,0,00,--,0,0,--,--,0,--,--,--,00,"-31,5725913753684","-64,3341910295503"
0,Santa María,Milenica,00,0,--,--,--,0,--,--,0,0,141472170,"-31,4572735024583",0
0,Santa María,Monte Ralo,00,0,--,--,0,0,SI,--,SI,0,141472200,"-31,9115749813288","-64,2399918461068"
CORDOBA,0,Potrero de Garay,10170,--,0,--,SI,--,0,0,SI,SI,141472300,0,"-64,5424068778316"
CORDOBA,0,0,5550,--,0,0,--,--,0,SI,--,SI,00,"-31,6465373949134","-64,2584787728338"
CORDOBA,Santa María,0,1340,--,--,0,--,--,--,SI,SI,0,141472500,"-31,7166546515515","-64,6265869046185"
CORDOBA,0,San Nicolás,11710,SI,0,--,--,--,0,SI,0,0,141472600,"-31,435151387072",0
CORDOBA,Santa María,Socavones,00,--,--,--,0,--,--,--,--,--,00,"-31,5493965148926","-64,1430740356445"
0,Santa María,Tejas Tres,00,0,--,--,0,0,--,0,--,--,00,0,"-64,3670949660514"
CORDOBA,0,0,00,--,0,0,--,--,0,--,0,--,141472200,"-31,4723029527477",0
ENTRE RIOS,Colón,0,4360,--,--,0,--,--,SI,SI,--,0,300080600,"-31,9771375050248",0
ENTRE RIOS,Colón,0,2050,--,--,0,--,--,0,0,--,--,00,0,"-58,4934832589352"
ENTRE RIOS,0,Pueblo Liebig's,6700,--,0,--,--,--,0,SI,SI,SI,00,"-32,1570049045312","-58,1976616890773"
ENTRE RIOS,Colón,San José,00,0,--,--,0,--,SI,SI,0,0,300080900,"-32,2021613289668",0
0,Colón,Ubajay,32340,0,--,--,SI,0,SI,SI,SI,0,300081000,"-31,7925728023428","-58,3158517356"
0,Colón,Villa Elisa,00,0,SI,--,0,0,SI,SI,SI,SI,00,"-32,1606202225925","-58,4037483450693"
ENTRE RIOS,Concordia,Benito Legeren,00,--,--,--,0,--,--,0,SI,SI,300151300,0,"-58,0768061386463"
ENTRE RIOS,0,0,8790,--,0,0,--,--,0,--,SI,0,300150100,"-31,507626297952","-58,1334346597166"
ENTRE RIOS,Concordia,0,1240,--,--,0,--,--,SI,--,0,0,300150200,"-31,5794028169306",0
ENTRE RIOS,Concordia,Colonia Ayuí,00,--,--,--,0,--,SI,0,SI,SI,300150300,0,"-58,0338899223591"
0,Concordia,Colonia General Roca,00,0,--,--,--,0,--,--,--,--,00,"-31,3244065210985","-58,1214096714805"
ENTRE RIOS,0,Colonia Yeruá,00,--,0,--,--,--,0,--,0,--,300150870,"-31,4408896802806",0
ENTRE RIOS,0,0,1494500,SI,0,0,SI,SI,SI,SI,SI,0,300150600,"-31,3687044068789","-58,0450288431718"
0,Concordia,El Redomón,00,0,--,--,--,0,--,0,--,--,300151100,0,"-58,290063733468"
ENTRE RIOS,Concordia,Estación Yeruá,00,--,--,--,0,0,SI,0,--,SI,00,0,"-58,2636681024626"
ENTRE RIOS,Concordia,Estación Yuquerí,00,--,--,--,0,--,SI,--,0,0,300150830,"-31,3963812386954",0
0,Concordia,Estancia Grande,00,0,--,--,0,0,SI,--,0,SI,300150870,"-31,4400282680775",0
ENTRE RIOS,Concordia,0,15430,--,--,0,--,SI,SI,0,SI,SI,00,0,"-58,1060425422369"
ENTRE RIOS,0,0,00,--,0,0,--,--,0,0,SI,SI,300151300,0,"-58,0740082494429"
0,Concordia,Los Charrúas,33060,0,--,--,--,0,SI,SI,0,0,300151000,"-31,1707840748941",0
ENTRE RIOS,Concordia,Nueva Escocia,00,--,--,--,0,--,SI,--,--,0,300151100,"-31,6473163855612","-58,0158126069679"
0,Concordia,Osvaldo Magnasco,12410,0,--,--,--,0,SI,SI,--,SI,00,0,"-58,06"
ENTRE RIOS,Concordia,Pedernal,00,--,--,--,0,0,SI,0,--,SI,300151300,0,"-58,2307912741944"
ENTRE RIOS,0,Puerto Yeruá,12740,--,0,--,--,--,0,SI,0,0,300151400,"-31,530833509471",0
ENTRE RIOS,0,0,00,--,--,0,--,--,--,--,0,SI,300151300,"-31,4037426459166",0
ENTRE RIOS,Concordia,0,00,--,--,0,--,--,--,0,SI,SI,300151300,0,"-58,0174848453444"
ENTRE RIOS,0,0,8950,--,0,0,--,--,0,0,SI,SI,00,0,"-60,591797746941"
ENTRE RIOS,Diamante,Aldea Grapschental,00,--,--,--,0,--,--,--,0,--,300210150,"-31,9563723140333",0
0,Diamante,Aldea Protestante,00,0,--,--,0,0,SI,SI,--,0,300210200,"-32,0308328904873","-60,5643359117847"
ENTRE RIOS,0,0,1020,--,0,0,--,--,0,SI,--,--,00,"-31,9260358583332","-60,5483852721123"
ENTRE RIOS,Diamante,0,420,--,--,0,--,--,--,0,--,--,00,0,"-60,635713481626"
0,Diamante,Aldea Spatzenkutter,00,0,--,--,0,--,SI,SI,--,0,300210500,"-31,9485292712546","-60,5803966416062"
0,San Roque,9 de Julio (Est Pueblo 9 de Julio),22090,0,--,--,--,0,--,SI,0,0,181610300,"-28,8418348631681",0
CORRIENTES,San Roque,0,25060,--,--,0,--,SI,--,SI,--,--,00,"-28,9549218176889","-58,5716489831846"
CORRIENTES,0,Colonia Pando,4400,--,0,--,--,--,0,0,--,SI,181610200,0,"-58,4869345494056"
CORRIENTES,0,0,15850,--,0,0,--,SI,0,SI,0,0,181610400,"-28,7505433489253",0
CORRIENTES,San Roque,0,73230,--,--,0,--,SI,--,SI,SI,0,181610500,"-28,5732308799035","-58,7100567505645"
0,Santo Tomé,Garruchos,00,0,--,--,0,0,--,0,--,SI,00,0,"-55,6513324031087"
CORRIENTES,Santo Tomé,Gobernador Igr Valentín Virasoro,00,SI,--,--,0,SI,--,SI,SI,SI,00,"-28,0455566790186","-56,0190197167242"
CORRIENTES,Santo Tomé,0,8610,--,--,0,--,--,SI,--,0,0,181680100,"-28,2260143622167",0
CORRIENTES,0,Santo Tomé,232990,SI,0,--,--,SI,0,SI,0,SI,181680400,"-28,5511588178368",0
CORRIENTES,0,Sauce,70140,--,0,--,--,SI,0,SI,SI,SI,00,"-30,0867528651818","-58,7879617250662"
ENTRE RIOS,0,0,4890,--,0,0,SI,--,0,0,--,SI,00,0,"-58,445702857466"
0,Colón,Colón,231500,0,SI,--,SI,0,SI,SI,SI,0,300080200,"-32,2232180852093","-58,1419674849484"
0,Colón,Colonia Hugues,00,0,--,--,0,0,SI,--,0,0,300080300,"-32,2963657704418",0
ENTRE RIOS,Colón,El Brillante,00,--,--,--,0,--,SI,0,--,--,300081000,0,"-58,2122328834059"
0,Paraná,San Benito,00,0,SI,--,--,0,SI,SI,SI,SI,00,"-31,7815218098022","-60,4419739913356"
ENTRE RIOS,Paraná,0,7460,--,--,0,--,--,SI,--,0,0,300842100,"-31,7463194997657",0
ENTRE RIOS,0,Sauce Pinto,1070,--,0,--,--,--,0,SI,--,0,300842200,"-31,8442990730164","-60,3747483050584"
0,Paraná,Seguí,00,0,SI,--,0,0,SI,SI,SI,SI,00,"-31,9588750821276","-60,1269829104478"
ENTRE RIOS,Paraná,Sosa,00,--,--,--,0,--,--,0,--,--,300842400,0,"-59,9115081436489"
ENTRE RIOS,0,0,13220,--,0,0,SI,--,0,SI,SI,0,300842500,"-31,8047077554997","-59,9379151601641"
ENTRE RIOS,0,Tezanos Pintos,1890,--,0,--,--,--,0,SI,0,--,300842600,"-31,8735456198918",0
0,Paraná,Viale,00,0,SI,--,0,0,SI,0,SI,SI,00,0,"-60,0099225269048"
0,Paraná,Villa Fontana,1600,0,--,--,--,0,--,0,--,SI,300842800,0,"-60,468352081106"
0,Paraná,Villa Gobernador Luis F Etchevehere,2150,0,--,--,--,0,--,SI,0,--,300842900,"-31,93428563973",0
ENTRE RIOS,Paraná,Villa Urquiza,00,SI,--,--,0,--,--,SI,0,0,300843000,"-31,6507506100701",0
ENTRE RIOS,0,0,29940,SI,0,--,--,SI,0,0,--,SI,300880100,0,"-58,4047735134447"
ENTRE RIOS,San Salvador,0,127330,SI,--,0,SI,--,SI,SI,SI,SI,00,0,"-58,5040738167896"
ENTRE RIOS,Tala,Altamirano Sur,00,--,--,--,0,--,--,SI,--,0,300910100,"-32,0888342815838","-59,1740705545307"
0,Tala,Durazno,00,0,--,--,0,0,SI,SI,0,0,300910200,"-31,9865854200416",0
CHUBUT,Rawson,Playa Unión,00,SI,SI,SI,0,--,SI,0,SI,SI,260770200,0,"-65,0475987350977"
0,Rawson,Rawson,246160,0,SI,SI,SI,0,SI,0,SI,SI,00,0,"-65,0955202340428"
CHUBUT,Rawson,0,979150,SI,SI,0,SI,SI,SI,SI,0,SI,260770400,"-43,2483538570309",0
CHUBUT,0,0,1260,--,0,0,--,SI,0,SI,0,0,260840100,"-44,7052521139583",0
CHUBUT,0,Aldea Beleiro,1760,--,0,--,--,SI,0,SI,--,--,00,"-45,5614644681207","-71,5181726162484"
CHUBUT,0,0,15700,--,0,0,--,SI,0,0,--,SI,260840300,0,"-70,8227552077123"
0,Río Senguer,Doctor Ricardo Rojas,2190,0,--,--,--,0,--,SI,0,0,260840400,"-45,5870084306305",0
0,Río Senguer,Facundo,00,0,--,--,0,0,SI,SI,0,--,260840500,"-45,3192710383686",0
CHUBUT,0,0,1940,--,0,0,--,SI,--,0,--,--,260840600,0,"-71,2641106643113"
CHUBUT,0,Río Mayo,27910,--,0,--,SI,SI,0,SI,--,SI,00,"-45,6964538171738","-70,2559804482547"
0,Sarmiento,Buen Pasto,00,0,--,--,0,0,--,SI,0,--,260910100,"-45,0804225633305",0
ENTRE RIOS,Tala,Estación Arroyo Clé,00,--,--,--,0,--,--,--,--,0,300910300,"-32,6338905298532","-59,4016108911944"
ENTRE RIOS,0,Gobernador Echagüe,2010,--,0,--,--,--,0,0,--,--,00,0,"-59,2758886814116"
ENTRE RIOS,Tala,0,20460,--,--,0,--,--,SI,SI,SI,SI,00,"-32,5464913620505","-59,3561472624329"
ENTRE RIOS,0,0,4910,--,0,0,--,--,0,--,--,0,300910600,"-32,3372059083888","-59,3710906213647"
ENTRE RIOS,0,Guardamonte,1010,--,0,--,--,--,0,SI,0,0,300910700,"-32,0826358698135",0
0,Tala,Las Guachas,00,0,--,--,0,0,--,--,--,--,00,"-32,4700075443165","-59,1726625031425"
0,Tala,Maciá,58700,0,SI,--,--,0,--,0,SI,SI,300910900,0,"-59,3986787086128"
ENTRE RIOS,0,Rosario del Tala,128010,SI,0,--,SI,--,0,SI,0,SI,300911000,"-32,3026339163322",0
ENTRE RIOS,Uruguay,0,6960,--,--,0,SI,--,0,SI,0,0,300980900,"-32,2570116072534",0
ENTRE RIOS,0,Basavilbaso,94850,SI,0,--,SI,--,0,0,--,SI,00,0,"-58,8785609437917"
ENTRE RIOS,Uruguay,0,19480,SI,--,0,SI,--,0,SI,SI,SI,00,"-32,4642772562474","-58,4780718727049"
0,Uruguay,Colonia Elía,7410,0,--,--,--,0,SI,SI,0,SI,300980300,"-32,6723717845853",0
ENTRE RIOS,Uruguay,Concepción del Uruguay,00,0,SI,SI,0,--,SI,SI,SI,0,300980400,"-32,4853601673728","-58,2320517380782"
ENTRE RIOS,Uruguay,Estancia San Pedro,00,--,--,--,0,--,SI,--,--,--,00,"-32,2669","-58,6294"
0,Uruguay,Herrera,00,0,--,--,0,0,SI,0,--,SI,300980600,0,"-58,6330137118779"
CHUBUT,Sarmiento,0,108580,SI,SI,0,SI,SI,SI,SI,SI,0,260910200,"-45,590519720018","-69,0706825167205"
CHUBUT,0,0,440,--,0,0,--,--,0,SI,0,0,260980100,"-44,1988556500986",0
0,Tehuelches,Gobernador Costa,00,0,--,SI,--,0,--,0,--,SI,260980200,0,"-70,597920256446"
CHUBUT,Tehuelches,José de San Martín,00,--,--,--,0,SI,--,0,--,SI,00,"-44,0545030861499","-70,4698423450266"
CHUBUT,Tehuelches,0,10550,--,0,0,--,SI,--,SI,0,--,260980400,"-44,1829932413496",0
CHUBUT,0,Gan Gan,6610,--,0,--,--,SI,0,SI,0,0,261050100,"-42,5232330288476",0
CHUBUT,Telsen,Telsen,00,--,SI,--,0,0,SI,0,SI,SI,261050200,0,"-66,941427996482"
0,Calamuchita,Amboy,1830,0,--,--,--,0,SI,0,--,--,00,0,"-64,5765483175138"
0,Calamuchita,Arroyo San Antonio,00,0,--,--,0,0,--,--,0,0,140070200,"-32,26205146004",0
CORDOBA,Calamuchita,Cañada del Sauce,00,SI,--,--,0,--,--,SI,0,SI,140070300,"-32,3679991604313",0
CORDOBA,0,0,680,--,0,0,--,--,0,--,SI,SI,00,"-31,942027416529","-64,6165406145348"
CORDOBA,Calamuchita,0,4170,SI,--,0,--,--,SI,0,--,--,140070500,0,"-64,5015914694579"
CORDOBA,Calamuchita,El Durazno,00,--,--,--,0,--,--,--,0,0,140070550,"-32,1695656120552",0
0,Calamuchita,Embalse,87930,0,--,--,SI,0,SI,--,SI,0,140070600,"-32,2065076875762","-64,4006226825819"
0,Calamuchita,La Cruz,13630,0,--,--,--,0,SI,0,SI,SI,140070700,0,"-64,4831089740345"
0,Uruguay,Las Moscas,00,0,--,--,0,0,SI,SI,--,SI,00,"-32,0926666859344","-58,9575923552082"
ENTRE RIOS,0,Líbaros,2300,--,0,--,--,--,0,SI,0,--,300980800,"-32,2629479332194",0
ENTRE RIOS,0,0,9760,--,0,0,SI,SI,0,SI,0,0,300981000,"-32,3456507831337",0
ENTRE RIOS,Uruguay,0,2810,--,--,0,--,--,SI,0,--,--,00,0,"-58,9697454142681"
ENTRE RIOS,0,0,11870,--,0,0,SI,--,0,0,--,SI,300981200,0,"-58,7864822456477"
ENTRE RIOS,Uruguay,Villa Mantero,00,SI,--,--,0,SI,SI,SI,0,0,300981300,"-32,3987091260597",0
0,Uruguay,Villa San Justo,13370,0,--,--,SI,0,SI,SI,0,SI,300981400,"-32,446319897702",0
ENTRE RIOS,0,0,6390,--,0,0,--,--,0,0,SI,SI,00,0,"-58,9301272035017"
ENTRE RIOS,Victoria,0,2110,--,--,0,--,--,--,--,--,--,00,"-32,5338102554011","-60,0356966118049"
0,Victoria,Charigüé,00,0,--,--,0,0,--,--,0,0,301050400,"-32,9331069681438",0
0,Victoria,Laguna del Pescado,00,0,--,--,--,0,--,--,--,0,301050400,"-32,6900337710703","-60,011835871903"
ENTRE RIOS,0,0,1390,--,0,0,--,--,0,0,--,SI,301050400,0,"-60,4202063551195"
ENTRE RIOS,0,Rincón de Nogoyá,00,--,0,--,--,--,0,SI,--,SI,00,"-32,7840822565326","-59,9066011827697"
ENTRE RIOS,0,Victoria,306230,SI,0,--,SI,--,0,SI,SI,0,301050600,"-32,6205968368011","-60,1533126380173"
ENTRE RIOS,Villaguay,0,1380,SI,--,0,--,--,SI,SI,0,SI,301130100,"-31,908248192653",0
0,Villaguay,Ingeniero Miguel Sajaroff,3990,0,--,--,0,0,SI,SI,--,--,00,"-31,9569336301554","-58,8491174614017"
CATAMARCA,Ambato,Los Varela,00,--,--,--,0,SI,--,0,--,SI,00,0,"-65,8822302327591"
CATAMARCA,Ambato,0,2950,--,--,0,--,--,--,--,0,SI,100071200,"-27,8142168571341",0
CATAMARCA,0,0,3610,--,0,0,--,SI,0,--,--,0,100140100,"-28,809829766706","-65,5021019996524"
CATAMARCA,0,0,2020,--,0,0,--,--,0,--,--,--,00,"-28,7545936474404","-65,5495102803337"
CATAMARCA,0,La Candelaria,770,--,0,--,--,--,0,0,--,--,00,0,"-65,4106917370235"
0,Ancasti,La Majada,00,0,--,--,0,0,--,--,--,0,100140400,"-29,0295107636719","-65,5499567687055"
0,Andalgalá,Aconquija,00,0,--,--,--,0,--,--,0,SI,100210100,"-27,4743798884533",0
0,Andalgalá,Alto De Las Juntas,00,0,--,--,0,0,--,0,--,--,100210100,0,"-66,0199688270559"
CATAMARCA,Andalgalá,Amanao,00,--,--,--,0,--,--,--,SI,--,00,"-27,5275895579827","-66,5156761677031"
CATAMARCA,0,Andalgalá,126000,SI,0,--,SI,SI,0,SI,0,0,100210200,"-27,5732225954972",0
CATAMARCA,Andalgalá,0,00,--,--,0,--,--,--,--,--,0,100210100,"-27,3391922396844","-66,0241892155379"
CATAMARCA,Andalgalá,Chaquiago,00,--,--,--,0,SI,SI,0,--,--,00,0,"-66,3350568927423"
0,Andalgalá,Choya,00,0,--,--,0,0,--,0,--,--,100210400,0,"-66,4034742805443"
CATAMARCA,0,El Alamito,7340,--,0,--,--,--,0,--,0,0,100210500,"-27,333537875981","-66,022985174122"
CATAMARCA,0,0,7410,--,0,0,--,--,0,SI,0,--,100210600,"-27,4743798884533",0
0,Andalgalá,El Potrero,1840,0,--,--,SI,0,--,0,--,--,00,0,"-66,3434280762552"
0,Andalgalá,La Aguada,00,0,--,--,0,0,SI,0,--,--,100210800,0,"-66,3117750484602"
CATAMARCA,Andalgalá,La Mesada,00,--,--,--,0,--,--,--,0,--,100210100,"-27,4511959792163",0
0,Antofagasta de la Sierra,Antofagasta de la Sierra,7300,0,--,--,--,0,--,SI,0,0,100280100,"-26,0632957365737",0
CATAMARCA,Antofagasta de la Sierra,0,450,--,--,0,--,--,--,0,--,--,100280200,0,"-67,6220474243164"
CATAMARCA,0,0,2630,--,0,0,--,--,0,--,--,--,00,"-26,4377795455164","-67,2590953594946"
0,Antofagasta de la Sierra,Los Nacimientos,00,0,--,--,0,0,--,--,--,0,100280400,"-25,7592665755338","-67,3912671398198"
CATAMARCA,Belén,Barranca Larga,00,--,--,--,0,--,--,--,0,0,100350100,"-26,9366725902001",0
CATAMARCA,Belén,Belén,00,--,--,--,0,SI,SI,SI,SI,SI,00,"-27,6337582271366","-67,0181224346383"
0,Belén,Cóndor Huasi,2540,0,--,--,--,0,--,0,--,--,100350300,0,"-67,1034365555174"
CATAMARCA,0,0,12040,--,--,0,--,--,--,--,0,0,100350400,"-27,1458266170631",0
CATAMARCA,0,El Durazno,3780,--,0,--,--,SI,0,--,0,--,100350500,"-27,2352160693093",0
CATAMARCA,0,0,14630,--,0,0,--,--,0,0,--,SI,100350600,0,"-66,6526535881206"
CATAMARCA,Belén,0,9870,--,--,0,--,SI,--,0,--,SI,00,0,"-66,8257494663378"
0,Belén,Jacipunco,00,0,--,--,0,0,--,--,0,--,100350800,"-27,2232502935304",0
CATAMARCA,Belén,La Puntilla,00,--,--,--,0,--,--,--,0,0,100350900,"-27,6687999477098","-66,9831854181017"
CATAMARCA,Belén,0,2580,--,--,0,--,--,SI,--,--,--,00,"-27,5255267279244","-67,1230327103174"
CATAMARCA,0,Londres,24560,--,0,0,--,SI,0,0,--,SI,00,0,"-67,1521288574758"
0,Belén,Los Nacimientos,2150,0,--,--,--,0,--,--,--,0,100351200,"-27,1276313861506","-66,7125336324121"
0,Belén,Puerta de Corral Quemado,00,--,--,--,0,--,--,--,0,0,100351300,"-27,2142919344438",0
CATAMARCA,0,Puerta de San José,2770,--,0,--,--,SI,0,--,--,--,00,"-27,5397412070942","-67,0153310519752"
CATAMARCA,Belén,0,4810,--,--,0,--,--,--,0,--,--,100351500,0,"-66,8307696967369"
CATAMARCA,Capayán,0,320,--,--,0,--,--,--,--,0,--,100420100,"-29,0269775235925",0
CATAMARCA,0,0,1160,--,0,0,--,--,0,--,--,0,100420200,"-29,5589484234071","-65,5807240749041"
CATAMARCA,Capayán,Capayán,00,--,--,--,0,SI,--,0,--,SI,00,0,"-66,0386455444458"
0,Capayán,Chumbicha,00,0,--,--,0,0,SI,SI,SI,SI,00,"-28,8475652676601","-66,2413567840968"
CATAMARCA,0,Colonia del Valle,8540,--,0,--,--,SI,0,SI,--,0,100420500,"-28,6659572317315","-65,8752053335172"
CATAMARCA,Capayán,0,19510,--,--,0,SI,SI,SI,SI,0,SI,100420600,"-28,5859218596167",0
CATAMARCA,0,0,3870,--,0,0,--,--,0,0,--,--,100420700,0,"-66,0684404425234"
CATAMARCA,Capayán,0,6530,--,--,0,SI,SI,--,SI,--,--,00,"-28,5824940471212","-65,8832899522771"
0,Capayán,El Bañado,00,0,--,--,0,0,--,--,0,0,100420900,"-28,6492910442287",0
CATAMARCA,Capayán,Huillapima,00,--,--,--,0,SI,SI,SI,SI,0,100421000,"-28,7326533523263","-65,9692671337206"
CATAMARCA,Capayán,Los Angeles,00,0,--,--,0,--,SI,--,--,--,00,"-28,4757282890296","-65,9584714095267"
0,Capayán,Los Angeles Norte,00,0,--,--,--,0,--,0,--,--,00,0,"-65,9974963114274"
CATAMARCA,Capayán,0,00,--,--,0,--,--,0,--,--,0,100420200,"-28,5096259939006","-66,0134501995358"
CATAMARCA,0,Miraflores,16500,--,0,--,SI,SI,0,SI,0,0,100421200,"-28,61156437771",0
0,Capayán,San Martín,4260,0,--,--,--,0,--,0,--,SI,100421300,0,"-65,7966971627176"
0,Capayán,San Pablo,00,0,--,--,0,0,--,0,--,--,00,0,"-66,0406031753627"
CATAMARCA,Capayán,0,3720,--,--,0,--,--,--,--,0,--,100421500,"-28,7717177596284",0
CATAMARCA,0,0,00,--,0,0,--,--,0,--,0,0,100490200,"-28,466667",0
CATAMARCA,Capital,El Pantanillo,00,SI,SI,--,0,SI,--,0,SI,SI,100490200,0,"-65,8026632730873"
0,Capital,San Fernando del Valle de Catamarca,00,0,SI,SI,0,0,SI,0,SI,SI,00,0,"-65,7867892937631"
0,El Alto,El Alto,7540,0,--,--,--,0,SI,--,SI,0,100560100,"-28,3027477561138","-65,3693767192491"
CATAMARCA,El Alto,Guayamba,00,--,--,--,0,0,--,--,0,--,100560200,"-28,3441266642037",0
CATAMARCA,0,Infanzón,620,--,0,--,--,--,0,0,--,--,00,0,"-65,4116602658918"
CATAMARCA,0,0,540,--,0,0,--,--,--,0,--,--,100560400,0,"-65,3308772218931"
0,El Alto,Tapso,00,0,--,--,0,0,--,--,0,--,100560500,"-28,415904197716",0
0,Fray Mamerto Esquiú,San José,102420,0,--,--,--,0,--,--,SI,0,100630400,"-28,3887321458271","-65,7062701247999"
0,Fray Mamerto Esquiú,Villa Las Pirquitas,00,0,--,--,0,0,--,0,--,SI,100630500,0,"-65,733431477509"
CATAMARCA,La Paz,Casa de Piedra,00,--,--,--,0,--,--,0,--,--,00,"-29,649289010725","-65,5171151597056"
CATAMARCA,0,0,680,--,0,0,--,--,0,--,0,--,100700200,"-29,1066140404485",0
CATAMARCA,La Paz,0,1230,--,--,0,--,--,--,--,0,0,100700300,"-29,1832354089391",0
CATAMARCA,La Paz,0,700,--,0,0,--,--,--,0,--,--,00,0,"-65,4233403523442"
CATAMARCA,0,El Quimilo,630,--,0,--,--,--,0,0,--,--,100700500,0,"-65,3926406151323"
CATAMARCA,La Paz,Esquiú,00,--,--,--,0,0,--,--,SI,0,100700600,"-29,3790661944991","-65,2898287859815"
0,La Paz,Icaño,21040,0,--,--,--,0,--,SI,0,SI,100700700,"-28,9308886124085",0
CATAMARCA,0,La Dorada,2180,--,0,--,--,--,0,0,--,--,00,0,"-65,4766321943102"
CATAMARCA,0,0,4930,--,0,0,--,--,0,--,--,SI,00,"-29,5496731497758","-65,4504857993817"
CATAMARCA,La Paz,Las Esquinas,00,--,--,--,0,--,--,--,0,0,100701000,"-28,7644628061471",0
0,La Paz,Las Palmitas,00,0,--,--,0,0,--,--,--,0,100701100,"-28,6402396947153","-64,9870716926629"
CATAMARCA,La Paz,0,11560,--,--,0,--,--,SI,0,--,SI,100701200,0,"-65,1007302335708"
CATAMARCA,0,0,680,--,0,0,--,--,0,--,--,--,00,"-29,1582844511715","-65,374945475853"
CATAMARCA,0,Recreo,118470,SI,0,--,SI,SI,0,SI,SI,0,100701400,"-29,2768611237227","-65,0565641552447"
CATAMARCA,La Paz,0,18350,--,--,0,--,--,0,SI,0,SI,100701500,"-28,9331053161662",0
0,Paclín,Amadores,1720,0,--,--,--,0,--,--,--,--,00,"-28,2680363798746","-65,6462108146466"
CATAMARCA,Paclín,El Rosario,00,0,--,--,0,--,--,0,--,--,00,0,"-65,688606939529"
CATAMARCA,0,0,970,--,0,0,--,--,0,--,0,--,100770300,"-28,3920524907261",0
CATAMARCA,0,La Higuera,2360,--,0,--,--,--,0,--,0,0,100770400,"-27,9352828616507","-65,699367489363"
CATAMARCA,0,La Merced,17590,SI,0,--,--,SI,0,0,--,SI,00,0,"-65,6696062414473"
ENTRE RIOS,Villaguay,0,6310,--,--,0,SI,--,SI,SI,--,SI,00,"-31,7336733349136","-58,634038044354"
0,Villaguay,Mojones Norte,00,0,--,--,0,0,--,--,0,SI,301130200,"-31,5083237598534",0
